video_id,filename,caption_length_words,score
92e7ad284b519232da149c5824b4046a,3q3CZaZLMiY-Scene-560.mp4,104,0.165274
8e66e05e7d82a95728f5a6466f4409ca,3_U0zFmzyBM-Scene-010.mp4,86,0.125331
a2b5a3820d5ee38f2425cb4e4e439ad6,3KvZmppzQ9k-Scene-009.mp4,108,0.177502
f7b1cfac4f92f936c4b05b3af3bbcf73,3gZZFVx-9-M-Scene-427.mp4,128,0.132181
11ad5e46e49d945c9cae8c88cc1cb667,3ITw3DpGM5k-Scene-021.mp4,135,0.146183
e71d7faf8c550470c62f39c7914c6883,3q3CZaZLMiY-Scene-836.mp4,117,0.286248
e09c8e07e699109b1d76e4dead4ea8ce,3P1vSUbet40-Scene-0242.mp4,109,0.134541
de8a23f025ab1680d4e2c8bd21baf58e,3q3CZaZLMiY-Scene-747.mp4,114,0.169419
22cbcae3008d2f366a0b233fcfd4181d,3EOkyr653jg-Scene-003.mp4,118,0.166982
1426d714d4d76bee6c99bd087d76e915,3_ZfZs-JPIg-Scene-120.mp4,110,0.313531
8b03c9399c3d9a80544d1d2a1228f2f3,3W3PvnGP2r4-Scene-035.mp4,106,0.126605
f7a02062c19280001478ffdebe23a65f,3mdAeLvlUxw-Scene-019.mp4,110,0.344811
7651842195e525cb04adaea421861000,3F2rz23IKUk-Scene-077.mp4,120,0.189025
267d32b06831b1e1c0831078e645ed80,3jJnVyAhyIM-Scene-091.mp4,134,0.191936
56c5a23d313c4e39089ccd3c00c338a8,3P1vSUbet40-Scene-1048.mp4,102,0.269945
42bdea2e7897f9d5ceabb30fe1d79b6d,3fPjWUG7DxI-Scene-077.mp4,89,0.178810
4232aaa79621cdb07189a5c50a9c15c3,3L_uHTClWfk-Scene-017.mp4,114,0.153356
b994a51c7d76b3ee1c811b9cfac5a8d2,3mdAeLvlUxw-Scene-014.mp4,118,0.166409
9c3d509b1dd47c2227fb320178c0a49f,3jFz5IiuGk8-Scene-007.mp4,125,0.144069
309faaeb400239d7280fb734d09e3305,3EB6XN8KrzI-Scene-030.mp4,92,0.165900
3fbaa5de82d4d60a66aa5e85bf0ee606,3q3CZaZLMiY-Scene-625.mp4,125,0.174699
a16b24dcb7bdc362b38b81e3daf3f70f,3QD9oO6sRns-Scene-132.mp4,145,0.171255
5738e1c217fa38d51a71851bd0ecc19d,3gZZFVx-9-M-Scene-117.mp4,133,0.270392
19c5e036e78a65e4f89cdae90bcdb9b9,3E6ctN22V7k-Scene-127.mp4,105,0.247860
99f4888b84ed92ebce07faddc936c66c,3Wcw7UNaLks-Scene-085.mp4,121,0.165821
be763c8abc0f6489f63ab26ca74ef969,3tUAO4YGuKY-Scene-009.mp4,122,0.207430
22a8da490bb2dab184bd34a943fd5f00,3Wcw7UNaLks-Scene-164.mp4,101,0.142720
10b768a9f38952087f04d481915f5490,3E6ctN22V7k-Scene-060.mp4,121,0.181077
e01cedcb877e32e834124b36245c7fcf,3hcAJKLX-Ps-Scene-002.mp4,113,0.246683
baccdb219f0f5ee3a5be6d492113380a,3Wcw7UNaLks-Scene-288.mp4,114,0.129537
0449f02080bb4419210a7151fb96d276,3q3CZaZLMiY-Scene-205.mp4,102,0.111248
20aa6eba11dc486db815408edba559f1,3q3CZaZLMiY-Scene-085.mp4,112,0.185143
526e62f869f653c9c5dcfab6fd2243f7,3jFz5IiuGk8-Scene-047.mp4,121,0.106121
39ba8fea43160b6ba6f3bd77663b5f20,3gJ0RZB6Df8-Scene-030.mp4,126,0.151528
8ca1fb24b2e117c5ab82f34eb2be3e13,3q3CZaZLMiY-Scene-440.mp4,114,0.111143
a8fa38427c935e35761d7d9aa9650f54,3P1vSUbet40-Scene-0374.mp4,126,0.314518
a7a06c197c4a4ac80f33749f0eec01f6,3QD9oO6sRns-Scene-011.mp4,120,0.351957
4a11d1d76e8308dfd27b48d3bd41efc4,3ITw3DpGM5k-Scene-102.mp4,109,0.172626
8a7a2faa237c40db970ca5fd9f1e5b71,3iUTkJy84EY-Scene-084.mp4,138,0.191150
131586d0aa6439be13cbd2c6066de851,3mdAeLvlUxw-Scene-141.mp4,115,0.208295
39479781c07ed5f2502f7d81f793b926,3P1vSUbet40-Scene-0815.mp4,118,0.217480
837677ecaec28fa256260c481264256c,3Wcw7UNaLks-Scene-104.mp4,105,0.128050
007d453f7ed60a8bf6666ee7757f9212,3Wcw7UNaLks-Scene-150.mp4,133,0.154513
87213c80929b1b80d176755057053eee,3Wcw7UNaLks-Scene-126.mp4,140,0.233181
5cb7b1d17777ea2412bcf79d1dbe3fc2,3P1vSUbet40-Scene-1076.mp4,138,0.210914
9e1ad8aea21ce8cc4a85c01da344c56d,3ITw3DpGM5k-Scene-072.mp4,102,0.137486
637354e753b720da90a061f98ba9e88e,3cw2NVBm9WA-Scene-047.mp4,123,0.163101
92c96a194d4ee6c87ed84875d593dbbd,3P1vSUbet40-Scene-0479.mp4,129,0.245007
ee26e19f0de2d4454b8829f0ed7ec898,3jFz5IiuGk8-Scene-009.mp4,113,0.334350
f8331a8eb12a665b7bf5e680c8ef1114,3P1vSUbet40-Scene-0201.mp4,115,0.250183
c0a326f3264e2b44299c2fa68e7e1a22,3E6ctN22V7k-Scene-053.mp4,103,0.152630
e30eb0d921b24929afa3d4f8c3e9e493,3E6ctN22V7k-Scene-113.mp4,115,0.168139
f4b6909ff349949c303a2f63f1f51625,3q3CZaZLMiY-Scene-837.mp4,116,0.166891
a97543475f2d264a4f97bf555480edfb,3JYDT8lap5U-Scene-012.mp4,98,0.149690
360e7c157521513155a71a64923745d1,3Z229_lKLpk-Scene-182.mp4,116,0.261857
4221941af5fd3b4e129417d8248fa196,3cfugv0xNbU-Scene-011.mp4,132,0.259480
677e40044179413c80be4c150224a424,3EB6XN8KrzI-Scene-224.mp4,110,0.174137
4baa44748a4272f61f8db7b05385f756,3Z229_lKLpk-Scene-017.mp4,114,0.153721
131501fb92a1b55c232e6b91553b006a,3mdAeLvlUxw-Scene-038.mp4,108,0.195289
c880e54fe45bc88d9ac772215d5bf2bd,3kIRn6ImIRc-Scene-073.mp4,118,0.095754
fa08dd576ae348987ae506c91c5d8fbd,3iUTkJy84EY-Scene-065.mp4,112,0.330794
bb972a1042207468740ba9b8a73ed8fd,3P1vSUbet40-Scene-1059.mp4,118,0.242031
1451f2213240353467dc31f048a1913b,3F2rz23IKUk-Scene-017.mp4,100,0.136411
fee6a6952a00c9b4b0a6b64abc5a986a,3_ldSlCUBFY-Scene-045.mp4,123,0.071280
6d78d9e786b091f878075bd462531a25,3T1bQ-ZAp1E-Scene-029.mp4,108,0.137205
1292e07b94773a52eb1e885220a7b0bc,3iUTkJy84EY-Scene-238.mp4,141,0.265530
10915877c6d078489c66cbb0898e200f,3d5Bf4VRhHE-Scene-035.mp4,113,0.339427
ca239b01b4db4cb2b475f47d984647a3,3P1vSUbet40-Scene-0598.mp4,118,0.321491
a5c7dc91f17a45bce9b50630beb81dda,3_ldSlCUBFY-Scene-034.mp4,96,0.164982
aeb2f3ec7f33234aa600ff3c558e3327,3EB6XN8KrzI-Scene-109.mp4,125,0.195141
b7f8c0d0adf1888b419e6124c76b70fc,3_ldSlCUBFY-Scene-103.mp4,141,0.126148
36c99072dc5cbbc9328973e70e7c13ca,3_ZfZs-JPIg-Scene-143.mp4,111,0.205167
12732114a1305864651310220cceed97,3hLeTO8SC3U-Scene-037.mp4,94,0.122206
b0d22a99ff71d13b52d0672016c64ef7,3mdAeLvlUxw-Scene-067.mp4,121,0.214681
1bc749a75101a816de32c5a6097a9481,3qr2hGZ_rRg-Scene-155.mp4,125,0.167452
40a386da0d11c8e30f7ca8150f592a36,3jGOgCF9gjE-Scene-075.mp4,150,0.241079
17096bde2133bbd702a21e9d22bb5478,3P1vSUbet40-Scene-0672.mp4,121,0.320414
cd38053c9299f758fbc7d6a6fb6c48e5,3jGOgCF9gjE-Scene-064.mp4,144,0.279517
16dc0ebe9c21350a5e655e1b0cfd2c88,3Wcw7UNaLks-Scene-127.mp4,120,0.296582
e798d85349843410b29975d7a021c718,3QD9oO6sRns-Scene-171.mp4,100,0.255933
522d3c4aa3935c40d619552202e7b35e,3P1vSUbet40-Scene-0565.mp4,120,0.101747
8b65094c94c625e58143748d33b83f80,3l84m5pRmyk-Scene-035.mp4,125,0.196054
2a0f0669fe11ff9fdfaac4dbffae0426,3T1bQ-ZAp1E-Scene-002.mp4,99,0.185405
c577efaa40240ebfa6475fe364e92bd5,3q3CZaZLMiY-Scene-678.mp4,107,0.303209
55d0cb4331674a0b5841b0a29ad8e257,3aGaSqbrfVA-Scene-047.mp4,122,0.202645
c860b038f493127158a5055be7e9bdc5,3EOkyr653jg-Scene-013.mp4,107,0.160704
cd2131608dacd6eefd413a8baa48c916,3T1bQ-ZAp1E-Scene-077.mp4,127,0.154234
0cbc4769690ecb26b4234ffc32e3215a,3u3_6CI_QZQ-Scene-014.mp4,127,0.209899
d5d5ac4794a1f155e96d83af296a071e,3ITw3DpGM5k-Scene-084.mp4,102,0.181426
1c4cba4e3f9293899b510dad97194c15,3Z229_lKLpk-Scene-173.mp4,107,0.175145
91781e46284766ca2fbec6f55a7234b7,3L_uHTClWfk-Scene-050.mp4,108,0.116859
e17b3c85bb2b69d49bf3992aa68c92c5,3F2rz23IKUk-Scene-032.mp4,145,0.195812
c9e8419ba11e3cd358eb01b7e6fb987e,3qr2hGZ_rRg-Scene-085.mp4,96,0.259272
c3ef46a6e24ef25f637b12c127bc2f83,3P1vSUbet40-Scene-0615.mp4,118,0.166880
b50bc420ce5b03e7c215c8bbcd9eaa1e,3T1bQ-ZAp1E-Scene-063.mp4,112,0.156516
6e4850227628c0391df7a9604abfe11d,3N5aKGuJpFU-Scene-045.mp4,109,0.194130
5b2632459d106abab0930028d01a54d5,3P1vSUbet40-Scene-0712.mp4,157,0.161188
471689620862d3b9f27d1a33a89225e8,3jFz5IiuGk8-Scene-043.mp4,99,0.146594
e568c11965db0496739386c489415f17,3P1vSUbet40-Scene-0095.mp4,120,0.156532
f40581d42e935b383a224f005189ab2a,3kf1gQNnb-8-Scene-160.mp4,129,0.213037
6d9a28732d2a410b3c34886d89cce406,3mdAeLvlUxw-Scene-138.mp4,139,0.122607
535100ba187744c86796b4c841bcffee,3qr2hGZ_rRg-Scene-132.mp4,88,0.288184
5cd214b358dd65829f5fee888102c1fa,3N5aKGuJpFU-Scene-055.mp4,105,0.197847
88f675ece965cfedc588b4658767b744,3Wcw7UNaLks-Scene-132.mp4,115,0.294583
2dcb9ae86e541aca43dcbd90565cb407,3N5aKGuJpFU-Scene-035.mp4,124,0.152135
de756bdadc9ba0e28aae07efcce46d7e,3Wcw7UNaLks-Scene-155.mp4,100,0.148303
68c41e6486d0d2604105a521d94f6c76,3_ldSlCUBFY-Scene-110.mp4,128,0.077056
9f341b5fa7070bbdb837f98f8dd15e99,3P1vSUbet40-Scene-0071.mp4,131,0.167643
6e391e24e2a652eb911f8fa3073d22bf,3q3CZaZLMiY-Scene-566.mp4,108,0.325518
1888e852bc3f0b083c233fe982078320,3phuyH7Y05U-Scene-043.mp4,137,0.199025
02bb53bbb4b7629a49a6a97e3a1f7e1a,3q3CZaZLMiY-Scene-065.mp4,123,0.315488
9fb9bd6eac08eb9a0ad3b8b8d493e4a7,3l84m5pRmyk-Scene-020.mp4,144,0.178075
d67be875f706a12eb6f21a7ee48a3451,3fLu8Czn1pY-Scene-028.mp4,123,0.185071
c2fc1bbf713d654a81230494aa370d92,3Wcw7UNaLks-Scene-015.mp4,102,0.184083
236ba1c95890fc9f9c8e160f2a733436,3q3CZaZLMiY-Scene-530.mp4,105,0.296094
18d2041aa0f61babcfc627c5d08bd124,3iUTkJy84EY-Scene-043.mp4,107,0.243756
b9f5c2025bd3fbed7ba804e6780073b4,3mmDnftP1M8-Scene-003.mp4,125,0.310862
49f5190e65fc5b8eea44a110ff80c552,3U065Ox-1uA-Scene-008.mp4,92,0.166416
b0434197d3c288db6ffa343d9593e085,3gZZFVx-9-M-Scene-305.mp4,142,0.157551
2e6315c2506aabcac1b3f19f91205711,3EB6XN8KrzI-Scene-288.mp4,130,0.164707
797eebfb26fd6747201d619718d51751,3q3CZaZLMiY-Scene-417.mp4,114,0.214898
170f783d12b8797bed00f10f0feb51a1,3pBY6Wurnqw-Scene-003.mp4,78,0.290857
5566f70e46cbd6731286d8642a457241,3q3CZaZLMiY-Scene-095.mp4,116,0.255567
8032ea3f4ed9a92931a0ea32dea6f583,3rHRnfTOnJQ-Scene-013.mp4,114,0.139867
63560a702bb6a80257404cc9d3a917c6,3gZZFVx-9-M-Scene-110.mp4,140,0.234118
36fa80259588e2735d1ea81c309736c5,3jJnVyAhyIM-Scene-089.mp4,104,0.175854
987967ac26df7ccd1a880cc0df7a226d,3Kxl1O310k8-Scene-042.mp4,102,0.142664
bc082496eacecde23453ee19b9e8390a,3q3CZaZLMiY-Scene-653.mp4,116,0.186057
effaec662a080abe4423a94a062db4a9,3VCwl-aQ_oQ-Scene-020.mp4,106,0.141727
69f6b17085a056a56116145394282bbb,3P1vSUbet40-Scene-0005.mp4,120,0.133012
d391d61cdfd46c60170a50fc51c1bfd6,3q3CZaZLMiY-Scene-847.mp4,122,0.261634
e0bd0e50dbde46afeff802af797aabdf,3fLu8Czn1pY-Scene-066.mp4,123,0.097039
b754ecf8602406e9ddaa153a7aaa4147,3ITw3DpGM5k-Scene-188.mp4,129,0.113687
02495844c5468e5e3142121dee614c07,3MlPpqgmbYA-Scene-011.mp4,98,0.230557
e4d792ce699b3f329a59439e3e3ca47d,3P1vSUbet40-Scene-0568.mp4,120,0.138836
c06317c5939713c0c4fe7e4ffafe4e17,3rK3uaJF1Ds-Scene-041.mp4,129,0.212175
688bd518947786efe990ac28cad652c6,3gZZFVx-9-M-Scene-048.mp4,133,0.343253
e39a797883ba9c5ec778e1bb298c9234,3jFz5IiuGk8-Scene-022.mp4,101,0.210445
24a29794c98ad8e5c7d18264d1499b2f,3q3CZaZLMiY-Scene-030.mp4,107,0.178730
2eaadd7796cc8df8da294baf5e2c769a,3Z229_lKLpk-Scene-127.mp4,100,0.182070
28459db99f8ccdf3ea94611234370adc,3fPjWUG7DxI-Scene-022.mp4,132,0.172472
25916f7d2cc30d39769fb8e4d470defb,3gJ0RZB6Df8-Scene-031.mp4,106,0.095708
fd2fa628289434655d464c1da1470017,3gZZFVx-9-M-Scene-151.mp4,107,0.110534
5f0ee734d5dd004e9286432b2f88aa7a,3cw2NVBm9WA-Scene-006.mp4,104,0.230388
622a96b076595d278be1674923efbffb,3EB6XN8KrzI-Scene-055.mp4,120,0.145675
d0ef4c406bdfbdd78e3c85a41bcabd32,3P5zYKAFzh4-Scene-024.mp4,119,0.109160
4946fd6ceb2ce955abcf0ad10a005159,3QD9oO6sRns-Scene-136.mp4,119,0.371051
f47cc09aa99451fd0a805b1857b2d61d,3kIRn6ImIRc-Scene-070.mp4,125,0.210003
77e6f8e78fefdd58c39bb2ad190238fc,3fKU7ugHcIQ-Scene-031.mp4,118,0.157906
46db2e066ce940e8d54af36c2d450100,3ohEGTdRLHY-Scene-026.mp4,127,0.129513
ebbe10d747b02ac71387fc6266d79c97,3sJ5OX75erw-Scene-012.mp4,125,0.082779
daf0e2bd6f86c8ab2d0a6fc425f1fa69,3P1vSUbet40-Scene-0375.mp4,119,0.116304
5c115eb6f7afc2f10b284f4dea1c6e1a,3TQScsCOS2k-Scene-022.mp4,128,0.146627
aff297a2e7234d26740bc8c1fa21d729,3mdAeLvlUxw-Scene-059.mp4,115,0.160257
57a678ef46e95a73c743b6a6da6845d7,3fokLGPK15Q-Scene-102.mp4,145,0.197942
10ca865e9e21d03f21aed54fa587625a,3T1bQ-ZAp1E-Scene-045.mp4,108,0.134994
204c515be4ad9e1f97c6d2a551abf1a9,3N5aKGuJpFU-Scene-030.mp4,123,0.176446
daf329554d56f018c4d21ff3d61a19eb,3EB6XN8KrzI-Scene-230.mp4,102,0.247404
6034552cc7e2b286dd94276976e0b6f2,3EB6XN8KrzI-Scene-043.mp4,130,0.197674
0e70187ba8fcf02505b1a08d6915b69a,3P1vSUbet40-Scene-0443.mp4,120,0.265641
010c5172a9bf5a3f0df44f55ad70374b,3Wcw7UNaLks-Scene-042.mp4,123,0.102466
74ee699f1581bf2e1b052b4de515071f,3N5aKGuJpFU-Scene-004.mp4,97,0.335516
2da0b889481caa5121d357990002cda7,3Z229_lKLpk-Scene-181.mp4,140,0.167084
dbddc55dcc833ca9021f529bfd2c521f,3PlNaEZzZg0-Scene-009.mp4,122,0.129999
5b948c6549345ce26986dd223625eb52,3P1vSUbet40-Scene-0597.mp4,122,0.207776
fcb1649e41d9a482cb5fde6a97106dd9,3P1vSUbet40-Scene-1071.mp4,119,0.228173
99742057a539b5f34d845a44cdd528cc,3Z229_lKLpk-Scene-011.mp4,109,0.302899
beebc2ad83cdb64547f0ff31d72ca9e7,3fKU7ugHcIQ-Scene-019.mp4,128,0.159174
f0af4e24ec2fcf36a3b953920042207c,3q3CZaZLMiY-Scene-474.mp4,150,0.144195
9498d5b44f2c8ab2a99a0d0fc8ad0539,3P1vSUbet40-Scene-0788.mp4,102,0.316001
c21ded7357a46c2f06e842e57f96773a,3_3xsVMtx3c-Scene-009.mp4,141,0.163250
02d19c87e5708eac24d44e3036d23a26,3hcAJKLX-Ps-Scene-020.mp4,116,0.239641
19b7b4600afc394ee0528020dee47824,3_ZfZs-JPIg-Scene-282.mp4,93,0.324478
ec96c75bdf3f5b32eda8667f32cfffd5,3mdAeLvlUxw-Scene-137.mp4,106,0.256344
33e2269fadd7a3e24e72b06abcb22ba1,3Wcw7UNaLks-Scene-215.mp4,147,0.311234
bcd2e72971cf0ef9af09a2a4c360cb00,3_ldSlCUBFY-Scene-046.mp4,112,0.105821
0b80db11ed513bd041b3c5146ee50f72,3q3CZaZLMiY-Scene-172.mp4,109,0.075891
8016b0494686ad85672ecdaa74f983ac,3gZZFVx-9-M-Scene-123.mp4,82,0.168765
c980b04b3beee20f2f19acb2310adcd1,3Kxl1O310k8-Scene-010.mp4,102,0.063646
bf3ed333a861529531107a82197fff5a,3N5aKGuJpFU-Scene-096.mp4,113,0.181492
33b3ab155d6c005dbb4971253b4538e5,3fLu8Czn1pY-Scene-027.mp4,122,0.170336
9595c4dec305059151947c182f8f6588,3mmDnftP1M8-Scene-011.mp4,105,0.299421
2c98942af1455423512ff885bfe4e426,3F2rz23IKUk-Scene-062.mp4,111,0.201924
0d7c2b1e832335efa27e44bf7e68509c,3qr2hGZ_rRg-Scene-079.mp4,92,0.216354
6bd543005637fac8066c64773eddaa48,3E6ctN22V7k-Scene-034.mp4,139,0.211753
7e37f5971e7b68e561170a64d5327c18,3Kxl1O310k8-Scene-045.mp4,103,0.093099
0cc5a781228c9d93227ae5a62e02160a,3P1vSUbet40-Scene-0177.mp4,111,0.288159
7c254734860150cdd77a1aca17bbf4e9,3iUTkJy84EY-Scene-269.mp4,126,0.241089
48f88f302a4b56aaa76a5e5e0b98c3dd,3d5Bf4VRhHE-Scene-101.mp4,102,0.213421
e9aff757227b9a5c026564014aea7530,3q3CZaZLMiY-Scene-497.mp4,115,0.150364
5728dd40e9ec96660d551ae92ed81718,3l84m5pRmyk-Scene-047.mp4,136,0.187966
e4a4aa98408cc745c2088cd62fc9a169,3N5aKGuJpFU-Scene-091.mp4,106,0.164981
2478ca65e63e76f677165598149fbf52,3_ZfZs-JPIg-Scene-011.mp4,123,0.261316
7b26c17a5b42a3abe3afc246d9b5e09c,3_ZfZs-JPIg-Scene-406.mp4,111,0.284881
c1d85f6b1a168cf894111ed289804b84,3iUTkJy84EY-Scene-101.mp4,122,0.196681
d664e5df1bb79ae2e4ffbe5d2a11ef84,3gZZFVx-9-M-Scene-093.mp4,129,0.255852
ff6e8aac224a535366f90c83bb71b7ff,3iUTkJy84EY-Scene-038.mp4,102,0.351255
35c1619667da253eba7e5bd7f54f9fd6,3iUTkJy84EY-Scene-140.mp4,125,0.220412
529fc735c8e9fc2aa5091492d20f2b49,3q3CZaZLMiY-Scene-042.mp4,147,0.151869
38c0a47e923202c4a51043e338ebedd3,3gZZFVx-9-M-Scene-319.mp4,121,0.227228
3d450ab1c420707c3cdcdafc2368f92a,3Z229_lKLpk-Scene-215.mp4,110,0.148968
8ee8c5969c25f36516ed21e0f843af7a,3E6ctN22V7k-Scene-022.mp4,122,0.237011
080d0220654ccfd6a9e5137f1b601ca2,3Wcw7UNaLks-Scene-093.mp4,78,0.134678
3e5ae6a87f62672a2221c15edb88b975,3jGOgCF9gjE-Scene-042.mp4,128,0.140913
745ea894c1dca1e0e64658018e3665c2,3q3CZaZLMiY-Scene-381.mp4,123,0.208820
8eb61930166277294c81ee73a954793d,3iUTkJy84EY-Scene-040.mp4,148,0.193965
e56dcc36ca9d7260f082958b2e188794,3N5aKGuJpFU-Scene-062.mp4,121,0.354594
f9ce4eb746d29e42256d7d1af419b00c,3q3CZaZLMiY-Scene-053.mp4,138,0.340896
5697a90036c5bfed9e50434136a2afb5,3_ldSlCUBFY-Scene-059.mp4,96,0.158300
37778979fab6dcf0d27ce9d222cf763f,3EOkyr653jg-Scene-012.mp4,102,0.088542
ef57250689b26e39320bbb0570740550,3iUTkJy84EY-Scene-080.mp4,111,0.358704
25c2d727e14b1bc0280aeca51d14abfb,3mdAeLvlUxw-Scene-086.mp4,118,0.150487
84bd576763f6c244d485d5bc55dfc08d,3P1vSUbet40-Scene-0175.mp4,119,0.238304
0c7d2a0c602f745408910b6c584551ef,3mdAeLvlUxw-Scene-166.mp4,95,0.182347
a3c269107aae7eb5abae5a5d428b2f10,3ITw3DpGM5k-Scene-364.mp4,102,0.153309
4ce72bca403b003fa8b46a85a980c875,3KyEoC29eqs-Scene-011.mp4,113,0.115714
454389726a56a2342b3bf4648e90aa2f,3ITw3DpGM5k-Scene-351.mp4,135,0.133820
a08f5141320139f660106e65029e3e12,3iUTkJy84EY-Scene-016.mp4,118,0.221724
79afb4e47cfa543fd22cb358c4ef74db,3hcAJKLX-Ps-Scene-009.mp4,135,0.155009
6a8d860210dcf31eeee368645a03f816,3P1vSUbet40-Scene-1033.mp4,119,0.185454
4f0625abc23cccf4ffee7a34e48c33b4,3q3CZaZLMiY-Scene-203.mp4,120,0.313124
4d32afe1aa44afbebd9bb583fcbe78f7,3P1vSUbet40-Scene-0687.mp4,111,0.241083
07b0d2629841fbd2d89f56d20dbbe30d,3q3CZaZLMiY-Scene-413.mp4,117,0.165982
e214cc1917223ebc2e5cfcc2c256ce67,3F2rz23IKUk-Scene-063.mp4,124,0.184277
43193d29a7b5aed889a5d05d463f10a7,3Wcw7UNaLks-Scene-016.mp4,112,0.186887
89c39000f64150aa2453fc4e5fe55073,3gZZFVx-9-M-Scene-017.mp4,121,0.215221
72f2f4541fd6a317524009b8a0b0e269,3kf1gQNnb-8-Scene-116.mp4,108,0.155846
60bb0911a3e944355d43f4532403e2f3,3gZZFVx-9-M-Scene-296.mp4,120,0.129162
1761dc0e00b98d3b2b28a1c989d36461,3P1vSUbet40-Scene-0643.mp4,125,0.186735
60fc693e016c31a1d0acfbc95c864fd5,3iUTkJy84EY-Scene-036.mp4,181,0.238495
7a2aefba4b8641c257789dd3b833a3d2,3QD9oO6sRns-Scene-043.mp4,125,0.163343
dd5c1e9845db27f0745a9ea9d05ee433,3kf1gQNnb-8-Scene-045.mp4,102,0.355546
b15c4482f2edbff05b4379b49ab4d70a,3mmDnftP1M8-Scene-080.mp4,128,0.208811
8a0ac194c93c7e638e17cd958a15926e,3ITw3DpGM5k-Scene-151.mp4,99,0.170285
e8b4544271ee318a3dee1a6647253c52,3Ma0wGTm5QQ-Scene-002.mp4,137,0.143415
741821bc4eef7d9e6c34c24f8a8d0ab1,3QD9oO6sRns-Scene-066.mp4,123,0.161538
08e06138ba92970d6074625f475222ea,3P1vSUbet40-Scene-0853.mp4,118,0.129701
284441fe26b81ae33221ccc37b20bd9c,3kf1gQNnb-8-Scene-030.mp4,114,0.143925
5b573a1a30485b17225fc9438643941c,3T1bQ-ZAp1E-Scene-011.mp4,121,0.196678
3e02d908d47c1461245b6461fa0d86da,3iUTkJy84EY-Scene-183.mp4,122,0.374294
c8df43e500a6240eb17b0c2628b0c414,3Kxl1O310k8-Scene-021.mp4,103,0.168585
5cca7c466f5285278bdfcdafd7e947d8,3l84m5pRmyk-Scene-026.mp4,113,0.161973
0c52b23d7151ca5692b6b2e6ae22d712,3Wcw7UNaLks-Scene-098.mp4,120,0.172851
26117b492ab546a8d7ba31ed8242893a,3Ma0wGTm5QQ-Scene-018.mp4,115,0.080930
cdc4610d199c2080655bed5eaf5b1045,3jGOgCF9gjE-Scene-071.mp4,103,0.206831
9707ed620c8f9b91f949c627f4a400c4,3Z229_lKLpk-Scene-033.mp4,120,0.168639
78b123a2900b9cc08a106ea839a7e1c4,3mdAeLvlUxw-Scene-197.mp4,110,0.251989
f7a5ec8573081f5e3d08377708752e0b,3T1bQ-ZAp1E-Scene-060.mp4,126,0.147604
97ce6d7f1e3787518d9a0c5a22ff4289,3utNTc4QUxQ-Scene-050.mp4,107,0.178457
d1a7c69a373971b80ea8460ee18ffbb4,3_ZfZs-JPIg-Scene-132.mp4,108,0.264508
b1f066f011998f373c8dc4a0fd88da3a,3utNTc4QUxQ-Scene-001.mp4,108,0.129424
285db07f4511c183e63f56c43a043e89,3ohEGTdRLHY-Scene-045.mp4,94,0.180814
85bcdedcc83a1b0216bd08a3056d3f6a,3fokLGPK15Q-Scene-046.mp4,105,0.196641
c7b0b6778c7c7008ab59a5ae33161ce4,3Wcw7UNaLks-Scene-243.mp4,110,0.124482
422ed15b8c709799e0a315584d17753a,3Wcw7UNaLks-Scene-116.mp4,123,0.162147
58c92605b6aab159cdcc57c587fba3c2,3_ZfZs-JPIg-Scene-059.mp4,113,0.200705
0e791cf8138bb0fbeea7f4326c97184e,3gZZFVx-9-M-Scene-076.mp4,105,0.185867
f191cee14691a1b6da3038d8f88f7fd7,3urJ0kIq6QE-Scene-002.mp4,113,0.159884
97c230bce98d17b1206752dac33b593a,3_ZfZs-JPIg-Scene-174.mp4,133,0.213977
006dbd222ea11328dbb5bd940a420406,3ohEGTdRLHY-Scene-040.mp4,122,0.223390
b4608f5124ed94ec6c8843be26f7a691,3EB6XN8KrzI-Scene-135.mp4,118,0.126420
ba5ff0cca860116a9b62eff0d538b941,3qr2hGZ_rRg-Scene-105.mp4,121,0.206350
eb64985136de0dc6404d0cde5ceabe09,3L_uHTClWfk-Scene-029.mp4,127,0.150378
f52e67db8a1694cedcb983445f05dbc7,3rHRnfTOnJQ-Scene-006.mp4,106,0.180307
fd0b8e1c820eaf4a63707f8ed162971c,3INb3jiuu6g-Scene-010.mp4,142,0.374336
fa8c43178362f95bf7ddc058f7341c46,3P1vSUbet40-Scene-0833.mp4,95,0.183879
e5ffdd1217bd6b0967060cabfbe34f98,3_U0zFmzyBM-Scene-037.mp4,112,0.152160
44177119c6cb27ec3c65251181eed5b4,3q3CZaZLMiY-Scene-773.mp4,149,0.230767
7e0791bb4aa7f550ec336a81dbaff31e,3ITw3DpGM5k-Scene-303.mp4,128,0.173893
961fc4488686a379ede95dd598548463,3fKU7ugHcIQ-Scene-070.mp4,114,0.286496
17a5804ed9d64730949142e885b2f7d3,3mdAeLvlUxw-Scene-009.mp4,113,0.157467
e3bdc865919a9f1aef4d9e119709f916,3mmDnftP1M8-Scene-065.mp4,118,0.273241
737e1de2368644b1f680fced186b0abb,3q3CZaZLMiY-Scene-079.mp4,117,0.185003
d6edc8bc5520a3f310b92a3c4b660713,3JYDT8lap5U-Scene-029.mp4,97,0.356471
6d96bd0ff891f9e1bd790f982d2474fb,3aGaSqbrfVA-Scene-003.mp4,134,0.103501
